102,TRX,96c3362b64f8f1171708bfe132d2978bb2c42ff2724a711290cb468add98d88f,25 Feb 2022 1:50:54,4364680,554627280,554.62728
103,TRX,60d5c7e44f9b7f7437fae391ed98372cf5adc1390db666a6a72208798074104a,25 Feb 2022 1:53:45,10099900,564727180,564.72718
104,TRX,280ea2f6617da3d25adc3e78863227b38e2cce9eb3eb041b1da1d35f7ba65ab8,25 Feb 2022 1:54:18,4364680,569091860,569.09186
105,TRX,1bb21cd34908277f7fd06821008744db01e701dee1e4744af77a5dbb71943037,25 Feb 2022 1:55:39,4364680,573456540,573.45654
106,TRX,5345a08bb7d74c4b98301a23a06513949e39a42e5dae1dfa615744542a779cdc,25 Feb 2022 1:57:51,4364680,577821220,577.82122
107,TRX,a513989d93bb0e2345d3faa5e9bf871e8b2e234fc8b3937bda310390cbe90b96,25 Feb 2022 1:59:9,10099900,587921120,587.92112
108,TRX,5735f787a69539309c4dc0ba1c3bb802d4750d39e7ae4922dfd6241fd50469e9,25 Feb 2022 1:59:36,9267900,597189020,597.18902
109,TRX,ca9bbefbfac0890dddc511f55cbbd78a40fe9091d5435f532121a750998a09a4,25 Feb 2022 2:2:27,10099900,607288920,607.28892
110,TRX,24abfb3574b9c448cb068d4366cc17482bdeedd81784f8127b832c862b69fbf4,25 Feb 2022 2:2:42,4364680,611653600,611.6536
111,TRX,b59765b70443a57d27256fcb01e18d20ab4ce0e8f013e372da1d2770f4b7c2a6,25 Feb 2022 2:4:36,10099900,621753500,621.7535
112,TRX,706143f8641c5192d62637330919c663a5a070d50de53ac9745d1d20704cf7fa,25 Feb 2022 2:4:48,10099900,631853400,631.8534
113,TRX,108fdc52b0b777df9f02a21c539a724556b5e04e381f0a2e4f9019c79446f197,25 Feb 2022 2:5:15,3910800,635764200,635.7642
114,TRX,c970f1dcdb02c0f572f95dcb6306faac2ed855e39fed607cf903a358130a2ec7,25 Feb 2022 2:6:21,9267900,645032100,645.0321
115,TRX,60badefd79b93da884c722ed7aed4c48021b4bc832cc0a8dd42e1961e6d642aa,25 Feb 2022 2:7:12,4364680,649396780,649.39678
116,TRX,1bcd8e2bb1ccf21ea07d93e46eb0617ddfdbb09cd44bf06d19f61d628011b804,25 Feb 2022 2:7:21,4364680,653761460,653.76146
117,TRX,78868761d8acf5118a064197f980034d86ce23dbd8bf41ebc02ec86b2ae72c53,25 Feb 2022 2:7:42,4364680,658126140,658.12614
118,TRX,827451a6dfae5574fd03535f382b5e08fad644e1adbf8322a3fd123f3699eb16,25 Feb 2022 2:11:33,2591440,660717580,660.71758
119,TRX,632a81db82a6df91be1e1350f15ddcac613bb457a4f77523a5b281489f9a7ec0,25 Feb 2022 2:11:48,4364680,665082260,665.08226
